year;artists;explicit;name;popularity;tempo;artists_song
2000;Los Tucanes De Tijuana;0;El Guacho;40;140.827;Los Tucanes De Tijuana - El Guacho
2000;Pancho Barraza;0;Los Amantes;35;112.075;Pancho Barraza - Los Amantes
2000;Marilyn Manson;0;Coma Black;43;150.048;Marilyn Manson - Coma Black
2000;OutKast;1;I'm Cool (Interlude);38;8.881.700.000.000.000;OutKast - I'm Cool (Interlude)
2000;Jagged Edge;0;True Man;36;119.901;Jagged Edge - True Man
2000;Marco Barrientos;0;Rey de Reyes;45;147.024;Marco Barrientos - Rey de Reyes
2000;Thievery Corporation;0;Le Monde;35;136.043;Thievery Corporation - Le Monde
2000;Dashboard Confessional;0;The Swiss Army Romance;37;107.726;Dashboard Confessional - The Swiss Army Romance
2000;R. Kelly;0;R&B Thug;36;8.787.700.000.000.000;R. Kelly - R&B Thug
2000;Sade;0;Immigrant;42;170.017;Sade - Immigrant
2000;Lamb of God;0;Pariah;39;82.704;Lamb of God - Pariah
2000;Pesado;0;En lo más alto del cielo;45;17.457.299.999.999.900;Pesado - En lo más alto del cielo
2000;Wu-Tang Clan;1;Protect Ya Neck (The Jump Off);41;104.895;Wu-Tang Clan - Protect Ya Neck (The Jump Off)
2000;Frédéric Chopin;0;Ballade No. 2 in F Major, Op. 38;44;76.012;Frédéric Chopin - Ballade No. 2 in F Major, Op. 38
2000;Lamb of God;0;Terror and Hubris in the House of Frank Pollard;39;8.670.700.000.000.000;Lamb of God - Terror and Hubris in the House of Frank Pollard
2000;Trick Daddy;1;Shut Up (feat. Duece Poppito of 24 Karatz, Trina & Co of Tre +6);36;14.477.200.000.000.000;Trick Daddy - Shut Up (feat. Duece Poppito of 24 Karatz, Trina & Co of Tre +6)
2000;Kenny Chesney;0;When I Close My Eyes;36;90.671;Kenny Chesney - When I Close My Eyes
2001;Stevie Nicks;0;Trouble in Shangri-La;41;102.14;Stevie Nicks - Trouble in Shangri-La
2001;Static-X;0;Black and White;43;120.018;Static-X - Black and White
2001;311;0;You Wouldn't Believe;39;167.487;311 - You Wouldn't Believe
2001;South Park Mexican;1;One of Those Nights;38;8.998.899.999.999.990;South Park Mexican - One of Those Nights
2001;Banda Pequeños Musical;0;Tengo que regresar;44;105.943;Banda Pequeños Musical - Tengo que regresar
2001;Jimmy Eat World;0;Get It Faster;42;118.229;Jimmy Eat World - Get It Faster
2001;Ludacris;1;Go 2 Sleep;39;141.025;Ludacris - Go 2 Sleep
2001;Tim McGraw;0;Angry All The Time;38;127.604;Tim McGraw - Angry All The Time
2001;Rammstein;0;Rein raus;43;122.153;Rammstein - Rein raus
2001;Rammstein;0;Zwitter;43;160.17;Rammstein - Zwitter
2001;Staind;1;Waste;37;105.122;Staind - Waste
2001;Radiohead;0;Like Spinning Plates;45;13.846.200.000.000.000;Radiohead - Like Spinning Plates
2001;Shakira;0;Te Aviso, Te Anuncio (Tango);51;179.356;Shakira - Te Aviso, Te Anuncio (Tango)
2001;*NSYNC;0;The Two Of Us;39;134.01;*NSYNC - The Two Of Us
2001;Spoon;0;Me And The Bean;43;133.724;Spoon - Me And The Bean
2001;Backstreet Boys;0;Everybody (Backstreet's Back) - Extended Version;64;108.056;Backstreet Boys - Everybody (Backstreet's Back) - Extended Version
2001;Radiohead;0;Pulk/Pull Revolving Doors;45;97.043;Radiohead - Pulk/Pull Revolving Doors
2001;Incubus;0;Have You Ever;42;166.024;Incubus - Have You Ever
2001;Los Rieleros Del Norte;0;Por Tu Maldito Amor;41;117.371;Los Rieleros Del Norte - Por Tu Maldito Amor
2001;Staind;1;Can't Believe;37;66.311;Staind - Can't Believe
2001;The Shins;0;Know Your Onion!;41;137.19;The Shins - Know Your Onion!
2001;Joe Hisaishi;0;A Road to Somewhere;45;8.452.799.999.999.990;Joe Hisaishi - A Road to Somewhere
2001;The Countdown Kids;0;Baa-Baa Black Sheep;43;110.097;The Countdown Kids - Baa-Baa Black Sheep
2001;Alicia Keys;0;Butterflyz;43;78.309;Alicia Keys - Butterflyz
2001;Howard Shore;0;Amon Hen;47;81.303;Howard Shore - Amon Hen
2001;Aesop Rock;1;No rEgrets;40;103.007;Aesop Rock - No rEgrets
2001;Cake;0;Opera Singer;40;94.986;Cake - Opera Singer
2001;Howard Shore;0;The Black Rider;47;86.729;Howard Shore - The Black Rider
2001;Ben Folds;0;Family of Me;43;128.47;Ben Folds - Family of Me
2001;Spoon;0;Anything You Want;39;106.102;Spoon - Anything You Want
2001;Three 6 Mafia;1;Da Summa;40;140.474;Three 6 Mafia - Da Summa
2001;Immortal Technique;1;Creation & Destruction;41;88.697;Immortal Technique - Creation & Destruction
2001;Brand New;0;Sudden Death In Carolina;39;166.928;Brand New - Sudden Death In Carolina
2001;Dashboard Confessional;0;Standard Lines;39;96.995;Dashboard Confessional - Standard Lines
2001;Michael W. Smith;0;Let It Rain - Live;44;137.014;Michael W. Smith - Let It Rain - Live
2001;Radiohead;0;Dollars and Cents;45;13.830.200.000.000.000;Radiohead - Dollars and Cents
2001;Brand New;0;The No Seatbelt Song;39;97.993;Brand New - The No Seatbelt Song
2001;Jaheim;0;Remarkable (feat. Terry Dexter);38;99.743;Jaheim - Remarkable (feat. Terry Dexter)
2001;Los Razos;0;Hijos de Su Santa Madre;41;109.521;Los Razos - Hijos de Su Santa Madre
2001;Staind;1;Change;37;121.752;Staind - Change
2001;Tenacious D;1;Explosivo;46;94.029;Tenacious D - Explosivo
2001;Los Acosta;0;No Tuve Amor;42;102.068;Los Acosta - No Tuve Amor
2001;Nickelback;0;Woke Up This Morning;43;176.162;Nickelback - Woke Up This Morning
2001;Brand New;0;The Shower Scene;39;187.37;Brand New - The Shower Scene
2001;Howard Shore;0;Rivendell;45;86.93;Howard Shore - Rivendell
2001;Gilberto Santa Rosa;0;Mentira;51;8.151.100.000.000.000;Gilberto Santa Rosa - Mentira
2001;Los Tigres Del Norte;0;Ramiro Sierra;44;179.95;Los Tigres Del Norte - Ramiro Sierra
2001;Busta Rhymes;1;Holla;50;94.811;Busta Rhymes - Holla
2001;Michael W. Smith;0;Above All;44;133.009;Michael W. Smith - Above All
2001;Los Acosta;0;Porque Estas Enamorada;42;96.101;Los Acosta - Porque Estas Enamorada
2001;Monks Of The Abbey Of Notre Dame;0;O Sacrum Convivium;43;70.111;Monks Of The Abbey Of Notre Dame - O Sacrum Convivium
2001;J Dilla;1;Think Twice;44;99.231;J Dilla - Think Twice
2001;Slipknot;1;Metabolic;45;97.719;Slipknot - Metabolic
2001;Sum 41;0;Rhythms;43;94.095;Sum 41 - Rhythms
2001;Billy Joel;0;You May Be Right;42;150.863;Billy Joel - You May Be Right
2001;Brand New;0;Last Chance To Lose Your Keys;38;16.891.400.000.000.000;Brand New - Last Chance To Lose Your Keys
2001;Los Tigres Del Norte;0;La Mafia Muere;43;109.571;Los Tigres Del Norte - La Mafia Muere
2001;Dropkick Murphys;0;The Spicy McHaggis Jig;43;130.593;Dropkick Murphys - The Spicy McHaggis Jig
2001;Howard Shore;0;Flight to the Ford;47;108.629;Howard Shore - Flight to the Ford
2001;JAY-Z;1;Jigga That Nigga;43;98.516;JAY-Z - Jigga That Nigga
2001;Selena;0;Como La Flor - Live;45;91.012;Selena - Como La Flor - Live
2001;Los Acosta;0;Te Necesito;43;172.113;Los Acosta - Te Necesito
2001;Los Rieleros Del Norte;0;Una Mujer Como Tú;40;117.687;Los Rieleros Del Norte - Una Mujer Como Tú
2001;Dashboard Confessional;0;The Brilliant Dance;40;114.708;Dashboard Confessional - The Brilliant Dance
2001;Marco Antonio Solís;0;Cuando Te Acuerdes De Mi;50;144.062;Marco Antonio Solís - Cuando Te Acuerdes De Mi
2001;JAY-Z;1;Blueprint (Momma Loves Me);42;78.726;JAY-Z - Blueprint (Momma Loves Me)
2001;Muse;0;Space Dementia;38;170.957;Muse - Space Dementia
2001;Missy Elliott;1;Lick Shots;43;123.754;Missy Elliott - Lick Shots
2001;Slipknot;1;New Abortion;45;111.737;Slipknot - New Abortion
2001;Sum 41;0;Pain For Pleasure;46;160.106;Sum 41 - Pain For Pleasure
2001;Coldplay;0;Have Yourself a Merry Little Christmas - Jo Whiley, BBC Radio 1 Session;49;97.585;Coldplay - Have Yourself a Merry Little Christmas - Jo Whiley, BBC Radio 1 Session
2001;No Doubt;0;Making Out;38;121.239;No Doubt - Making Out
2001;Muse;0;Hyper Music;38;121.386;Muse - Hyper Music
2001;Missy Elliott;1;One Minute Man (feat. Jay-Z) - Remix;45;93.887;Missy Elliott - One Minute Man (feat. Jay-Z) - Remix
2001;Shakira;0;Ready for the Good Times;50;121.003;Shakira - Ready for the Good Times
2001;Monks Of The Abbey Of Notre Dame;0;Alleluia;43;112.571;Monks Of The Abbey Of Notre Dame - Alleluia
2001;Michael Jackson;0;Whatever Happens;47;97.011;Michael Jackson - Whatever Happens
2001;Laura Pausini;0;Volveré junto a ti;52;94.355;Laura Pausini - Volveré junto a ti
2001;Jack Johnson;0;Sexy Plexi;40;185.294;Jack Johnson - Sexy Plexi
2001;D12;1;Revelation;44;93.957;D12 - Revelation
2001;Sum 41;0;Crazy Amanda Bunkface;45;185.956;Sum 41 - Crazy Amanda Bunkface
2001;Stevie Nicks;0;Planets of the Universe;40;104.417;Stevie Nicks - Planets of the Universe
2001;Howard Shore;0;The Great River;46;77.278;Howard Shore - The Great River
2001;Damian Marley;0;Still Searching;47;92.057;Damian Marley - Still Searching
2001;Radiohead;0;Morning Bell/Amnesiac;45;62.239;Radiohead - Morning Bell/Amnesiac
2001;Monks Of The Abbey Of Notre Dame;0;Dignus Est Deus;43;125.48;Monks Of The Abbey Of Notre Dame - Dignus Est Deus
2001;Monks Of The Abbey Of Notre Dame;0;Sanctum Et Immaculata;43;101.212;Monks Of The Abbey Of Notre Dame - Sanctum Et Immaculata
2001;Wolfgang Amadeus Mozart;0;Don Giovanni, K. 527: Overture;46;129.938;Wolfgang Amadeus Mozart - Don Giovanni, K. 527: Overture
2001;Staind;0;Warm Safe Place;37;118.599;Staind - Warm Safe Place
2001;Ice Cube;0;Check Yo Self - Remix;42;101.489;Ice Cube - Check Yo Self - Remix
2001;Howard Shore;0;A Journey in the Dark;46;83.661;Howard Shore - A Journey in the Dark
2001;Jack Johnson;0;The News;40;124.274;Jack Johnson - The News
2002;Boards of Canada;0;Over The Horizon Radar;44;17.991.299.999.999.900;Boards of Canada - Over The Horizon Radar
2002;Nelly;1;Nellyville;42;87.402;Nelly - Nellyville
2002;Nirvana;0;Smells Like Teen Spirit;49;116.71;Nirvana - Smells Like Teen Spirit
2002;Red Hot Chili Peppers;0;Bicycle Song - 2006 Remaster;47;8.965.899.999.999.990;Red Hot Chili Peppers - Bicycle Song - 2006 Remaster
2002;Good Charlotte;0;The Story of My Old Man;43;119.67;Good Charlotte - The Story of My Old Man
2002;Good Charlotte;0;The Day That I Die;44;134.188;Good Charlotte - The Day That I Die
2002;Pancho Barraza;0;Nuestro Amor;49;159.997;Pancho Barraza - Nuestro Amor
2002;New Found Glory;0;Sonny;41;125.935;New Found Glory - Sonny
2002;Alan Jackson;0;Have Yourself A Merry Little Christmas;41;124.49;Alan Jackson - Have Yourself A Merry Little Christmas
2002;Avril Lavigne;0;Naked;49;81.905;Avril Lavigne - Naked
2002;Jurassic 5;0;Thin Line;47;88.007;Jurassic 5 - Thin Line
2002;JAY-Z;1;Poppin' Tags;40;145.964;JAY-Z - Poppin' Tags
2002;Pearl Jam;0;Thumbing My Way;48;115.594;Pearl Jam - Thumbing My Way
2002;Kenny Chesney;0;On the Coast of Somewhere Beautiful;38;139.641;Kenny Chesney - On the Coast of Somewhere Beautiful
2002;Linkin Park;0;Rnw@y (Backyard Bangers Reanimation) [feat. Phoenix Orion];37;108.692;Linkin Park - Rnw@y (Backyard Bangers Reanimation) [feat. Phoenix Orion]
2002;Duelo;0;¿Qué Te Pasa?;47;175.609;Duelo - ¿Qué Te Pasa?
2002;Kirk Franklin;0;He Reigns / Awesome God;40;104.999;Kirk Franklin - He Reigns / Awesome God
2002;Santana;0;Nothing At All (feat. Musiq);46;171.922;Santana - Nothing At All (feat. Musiq)
2002;Interpol;0;Obstacle 2;43;116.113;Interpol - Obstacle 2
2002;Good Charlotte;0;Say Anything;43;102.789;Good Charlotte - Say Anything
2002;Martin ODonnell;0;Covenant Dance;43;192.001;Martin ODonnell - Covenant Dance
2002;Coheed and Cambria;0;Neverender;39;81.535;Coheed and Cambria - Neverender
2002;John Williams;0;The Spiders;44;8.724.799.999.999.990;John Williams - The Spiders
2002;Nirvana;0;Dumb;46;113.789;Nirvana - Dumb
"2002;Static-X;0;""Cold - Radio Mix; aka Deep Freeze Mix"";38;150.158;""Static-X - Cold - Radio Mix; aka Deep Freeze Mix""";;;;;;
2002;John Williams;0;Moaning Myrtle;44;134.623;John Williams - Moaning Myrtle
2002;Santana;0;You Are My Kind (feat. Seal);47;104.992;Santana - You Are My Kind (feat. Seal)
2002;Nirvana;0;Sliver;46;141.313;Nirvana - Sliver
2002;The Flaming Lips;0;Are You a Hypnotist??;41;152.041;The Flaming Lips - Are You a Hypnotist??
2002;Kirk Franklin;0;Don't Cry;40;78.315;Kirk Franklin - Don't Cry
2002;The Used;0;Say Days Ago;40;89.431;The Used - Say Days Ago
2002;Stone Sour;0;Inhale;45;94.366;Stone Sour - Inhale
2002;Box Car Racer;0;Watch The World;43;105.241;Box Car Racer - Watch The World
2002;Chevelle;0;Wonder What's Next;39;145.139;Chevelle - Wonder What's Next
2002;Yoskar Sarante;0;Perdoname;41;133.124;Yoskar Sarante - Perdoname
2002;The Mountain Goats;0;See America Right;39;129.792;The Mountain Goats - See America Right
2002;Black Label Society;0;Bridge to Cross;46;125.108;Black Label Society - Bridge to Cross
2002;Nirvana;0;In Bloom - Nevermind Version;46;157.108;Nirvana - In Bloom - Nevermind Version
2002;Hans Zimmer;0;The Long Road Back;45;119.261;Hans Zimmer - The Long Road Back
2002;Juanes;0;Luna;48;95.001;Juanes - Luna
2002;Hans Zimmer;0;Rain;44;16.010.299.999.999.900;Hans Zimmer - Rain
2002;Howard Shore;0;The Uruk-hai;47;84.198;Howard Shore - The Uruk-hai
2002;Elvis Presley;0;In the Ghetto;50;8.790.700.000.000.000;Elvis Presley - In the Ghetto
2002;Linkin Park;0;Opening;37;80.726;Linkin Park - Opening
2002;The Flaming Lips;0;Yoshimi Battles the Pink Robots, Pt. 2;41;180.037;The Flaming Lips - Yoshimi Battles the Pink Robots, Pt. 2
2002;Linkin Park;0;By_Myslf (Josh Abraham and Mike Shinoda Reanimation);37;103.212;Linkin Park - By_Myslf (Josh Abraham and Mike Shinoda Reanimation)
2002;Ashanti;1;Movies;39;127.114;Ashanti - Movies
2002;Breaking Benjamin;0;Next To Nothing;39;106.963;Breaking Benjamin - Next To Nothing
2002;Interpol;0;The New;45;112.52;Interpol - The New
2002;Counting Crows;0;Hard Candy;38;151.722;Counting Crows - Hard Candy
2002;MercyMe;0;Spoken For;37;80.002;MercyMe - Spoken For
2002;Underoath;0;When The Sun Sleeps;41;14.820.600.000.000.000;Underoath - When The Sun Sleeps
2002;Montgomery Gentry;0;My Town;38;93.834;Montgomery Gentry - My Town
2002;Fred Mollin;0;Someday My Prince Will Come;40;110.83;Fred Mollin - Someday My Prince Will Come
2002;Breaking Benjamin;0;Natural Life;39;150.189;Breaking Benjamin - Natural Life
2002;John Williams;0;Meeting Tom Riddle;43;137.435;John Williams - Meeting Tom Riddle
2002;Nirvana;0;Lithium;46;123.156;Nirvana - Lithium
2002;El Coyote Y Su Banda Tierra Santa;0;Atrapado;41;119.86;El Coyote Y Su Banda Tierra Santa - Atrapado
2002;Elvis Presley;0;Way Down;49;148.312;Elvis Presley - Way Down
2002;Disturbed;0;Rise;42;97.597;Disturbed - Rise
2002;Death Cab for Cutie;0;This Charming Man;41;112.792;Death Cab for Cutie - This Charming Man
2002;The Countdown Kids;0;Rudolph the Red-Nosed Reindeer;44;129.958;The Countdown Kids - Rudolph the Red-Nosed Reindeer
2002;El Coyote Y Su Banda Tierra Santa;0;Pase Y Pase;41;209.93;El Coyote Y Su Banda Tierra Santa - Pase Y Pase
2002;Shaggy;0;Boombastic - Sting Remix;44;167.734;Shaggy - Boombastic - Sting Remix
2002;Christina Aguilera;0;Loving Me 4 Me;43;76.655;Christina Aguilera - Loving Me 4 Me
2002;Shakira;0;Estoy Aquí;56;116.944;Shakira - Estoy Aquí
2002;Muse;0;Can't Take My Eyes off You;57;126.733;Muse - Can't Take My Eyes off You
2002;Nirvana;0;Rape Me;46;112.038;Nirvana - Rape Me
2002;Enrique Iglesias;0;Mentiroso;53;87.944;Enrique Iglesias - Mentiroso
2002;Johnny Cash;0;Man in Black;41;95.218;Johnny Cash - Man in Black
2002;Coheed and Cambria;0;God Send Conspirator;38;150.22;Coheed and Cambria - God Send Conspirator
2002;John Williams;0;Meeting Aragog;43;135.634;John Williams - Meeting Aragog
2002;Los Originales De San Juan;0;La Muerte Del Grande;39;116.338;Los Originales De San Juan - La Muerte Del Grande
2002;Chevelle;0;An Evening with El Diablo;38;192.158;Chevelle - An Evening with El Diablo
2002;Shania Twain;0;Up!;42;125.94;Shania Twain - Up!
2002;50 Cent;1;Places To Go;39;79.995;50 Cent - Places To Go
2002;Pepper;0;Sitting On The Curb;38;79.267;Pepper - Sitting On The Curb
2002;Howard Shore;0;Forth Eorlingas;46;76.704;Howard Shore - Forth Eorlingas
2002;Jason Mraz;0;Sleep All Day;47;97.984;Jason Mraz - Sleep All Day
2002;Pearl Jam;1;Save You;48;161.817;Pearl Jam - Save You
2002;Atreyu;0;Ain't Love Grand;40;103.355;Atreyu - Ain't Love Grand
2002;Fred Mollin;0;Part Of Your World;40;95.971;Fred Mollin - Part Of Your World
2002;South Park Mexican;1;Lobo Wanna Raise;37;170.898;South Park Mexican - Lobo Wanna Raise
2002;Montez de Durango;0;Las Mismas Piedras;40;140.056;Montez de Durango - Las Mismas Piedras
2002;Wilco;0;Poor Places;40;181.037;Wilco - Poor Places
2002;John Williams;0;Cakes for Crabbe and Goyle;43;8.373.200.000.000.000;John Williams - Cakes for Crabbe and Goyle
2002;Box Car Racer;1;All Systems Go;42;149.591;Box Car Racer - All Systems Go
2002;Chayanne;0;Provócame;58;119.79;Chayanne - Provócame
2002;Matchbox Twenty;0;Feel;39;160.034;Matchbox Twenty - Feel
2002;Los Angeles De Charly;0;Atrapado En Tus Redes;49;148.298;Los Angeles De Charly - Atrapado En Tus Redes
2002;Flogging Molly;0;Swagger;42;148.923;Flogging Molly - Swagger
2002;Matchbox Twenty;0;Downfall;40;129.264;Matchbox Twenty - Downfall
2002;Thirty Seconds To Mars;0;Capricorn (A Brand New Name);46;9.003.399.999.999.990;Thirty Seconds To Mars - Capricorn (A Brand New Name)
2002;JAY-Z;1;The Bounce;40;95.343;JAY-Z - The Bounce
2002;Avril Lavigne;0;Too Much to Ask;48;146.863;Avril Lavigne - Too Much to Ask
2003;Jay Chou;0;妳聽得到;49;115.993;Jay Chou - 妳聽得到
2003;Luther Vandross;0;Think About You;41;129.97;Luther Vandross - Think About You
2003;Pancho Barraza;0;Música Romántica - En Vivo;40;144.298;Pancho Barraza - Música Romántica - En Vivo
2003;50 Cent;1;In Da Hood - Single Version;40;87.001;50 Cent - In Da Hood - Single Version
2003;AFI;0;Miseria Cantare - The Beginning;40;67.693;AFI - Miseria Cantare - The Beginning
"2003;Stephen Schwartz;0;""As Long As You're Mine - From """"Wicked"""" Original Broadway Cast Recording/2003"";39;118.321;""Stephen Schwartz - As Long As You're Mine - From """"Wicked"""" Original Broadway Cast Recording/2003""";;;;;;
2003;The White Stripes;0;The Air Near My Fingers;46;93.823;The White Stripes - The Air Near My Fingers
2003;Coheed and Cambria;0;The Camper Velourium I: Faint of Hearts;40;13.747.799.999.999.900;Coheed and Cambria - The Camper Velourium I: Faint of Hearts
2003;Amy Winehouse;0;I Heard Love Is Blind;38;74.87;Amy Winehouse - I Heard Love Is Blind
2003;Klaus Badelt;0;Swords Crossed;42;139.131;Klaus Badelt - Swords Crossed
2003;Hank Williams;0;Liquor To Like Her;39;165.877;Hank Williams - Liquor To Like Her
2003;Linkin Park;0;From the Inside - Live LP Underground Tour 2003;39;95.035;Linkin Park - From the Inside - Live LP Underground Tour 2003
2003;The White Stripes;0;There's No Home For You Here;45;76.407;The White Stripes - There's No Home For You Here
2003;Don Omar;0;Tu Cuerpo Me Arrebata;52;94.997;Don Omar - Tu Cuerpo Me Arrebata
2003;Frankie Valli & The Four Seasons;0;Opus 17 (Don't You Worry 'Bout Me);41;121.922;Frankie Valli & The Four Seasons - Opus 17 (Don't You Worry 'Bout Me)
2003;Nelly;1;E.I. - TIPDRILL REMIX;38;180.306;Nelly - E.I. - TIPDRILL REMIX
2003;G-Unit;1;G-Unit;44;8.824.799.999.999.990;G-Unit - G-Unit
2003;The Black Keys;0;Hard Row;46;119.527;The Black Keys - Hard Row
2003;Limp Bizkit;1;Lonely World;49;101.377;Limp Bizkit - Lonely World
2003;Wolfgang Amadeus Mozart;0;Ein Musikalischer Spass (A Musical Joke), K. 522: IV. Presto;47;130.79;Wolfgang Amadeus Mozart - Ein Musikalischer Spass (A Musical Joke), K. 522: IV. Presto
2003;Dierks Bentley;0;My Last Name;39;72.059;Dierks Bentley - My Last Name
2003;Explosions In The Sky;0;Memorial;38;121.053;Explosions In The Sky - Memorial
2003;Howard Shore;0;The Houses of Healing (feat. Liv Tyler);46;93.727;Howard Shore - The Houses of Healing (feat. Liv Tyler)
2003;The Kiboomers;0;Old Macdonald Had a Farm;43;111.938;The Kiboomers - Old Macdonald Had a Farm
2003;OutKast;0;Pink & Blue;41;202.094;OutKast - Pink & Blue
2003;Jay Chou;0;軌跡;50;75.208;Jay Chou - 軌跡
2003;As I Lay Dying;0;Forever;42;17.509.400.000.000.000;As I Lay Dying - Forever
2003;Akwid;0;Pobre Compa;47;99.996;Akwid - Pobre Compa
2003;Jack Johnson;0;Tomorrow Morning;45;139.989;Jack Johnson - Tomorrow Morning
2003;Billy Talent;0;This Is How It Goes;53;107.883;Billy Talent - This Is How It Goes
2003;Relient K;0;Getting Into You;40;8.701.700.000.000.000;Relient K - Getting Into You
2003;George Strait;0;Desperately;38;93.174;George Strait - Desperately
2003;The Decemberists;0;Red Right Ankle;40;92.576;The Decemberists - Red Right Ankle
2003;John Mayer;0;Only Heart;43;120.942;John Mayer - Only Heart
2003;Los Bukis;0;El Pobre Juan;43;91.322;Los Bukis - El Pobre Juan
2003;OutKast;1;Bowtie (feat. Sleepy Brown & Jazze Pha);41;98.532;OutKast - Bowtie (feat. Sleepy Brown & Jazze Pha)
2003;Gillian Welch;0;Wrecking Ball;38;145.637;Gillian Welch - Wrecking Ball
2003;Dropkick Murphys;0;Fields of Athenry;46;140.292;Dropkick Murphys - Fields of Athenry
2003;Lamb of God;0;Ruin;43;198.151;Lamb of God - Ruin
2003;Saosin;0;3rd Measurement In C;41;104.91;Saosin - 3rd Measurement In C
2003;Blue October;0;Calling You - Edit;39;108.947;Blue October - Calling You - Edit
2003;Blue October;0;A Quiet Mind;40;93.997;Blue October - A Quiet Mind
2003;Valentín Elizalde;0;Catarino Y Los Rurales;46;145.445;Valentín Elizalde - Catarino Y Los Rurales
2003;Grupo Laberinto;0;Que Ya No Estas;42;101.542;Grupo Laberinto - Que Ya No Estas
2003;Randy Travis;0;I'll Fly Away;40;114.205;Randy Travis - I'll Fly Away
